MAZ,TAZ,Unnamed: 0,taz,luz_id,pop,hhp,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,hhs,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,emp_gov,emp_mil,emp_ag_min,emp_bus_svcs,emp_fin_res_mgm,emp_educ,emp_hlth,emp_ret,emp_trn_wrh,emp_con,emp_utl,emp_mnf,emp_whl,emp_ent,emp_accm,emp_food,emp_oth,emp_non_ws_wfh,emp_non_ws_oth,emp_total,pseudomsa,zip09,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,hotelroomtotal,parkactive,openspaceparkpreserve,beachactive,district27,milestocoast,acres,land_acres,effective_acres,truckregiontype,ech_dist,hch_dist,adultschenrl,hstallsoth,hstallssam,numfreehrs,dstallsoth,dstallssam,mstallsoth,mstallssam,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,microtransit,nev,mgra,exp_hourly,exp_daily,exp_monthly,parking_type,parking_spaces,poe_id,external_work,external_nonwork,external_TAZ,external_MAZ,walk_dist_local_bus,walk_dist_premium_transit,micro_dist_local_bus,micro_dist_premium_transit,ML_DIST,AVGTTS,PCTDETOUR,terminal_time
292,1854,291,1854,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,81,0,0,0,0,0,0,0,0,0,0,0,10,102,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.88,2.471857894,2.471857894,2.471857894,1,432801,432801,0,33,79,0,2,47,2,47,0,0,0,0,0,5,0,0,119,9.5569,15.919,19.3826,2.3226,2,2,2,22592.9677,0,0,292,1.3759642207416451,12.224590060461331,104.28364722788092,1,125.0,0.0,0.0,0.0,0.0,0.0,0.053,0.196,0.053,0.196,8.7613,0.00384,0.0,0.0
300,1710,299,1710,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,759,5,0,31,0,0,0,0,0,9,9,0,10,23,0,28,891,1,92101,0,0,0,136,0,0.0,0.0,0.0,15,0.38,1.982042347,1.982042347,1.982042347,1,432801,432801,0,526,526,0,518,518,518,518,0,0,0,0,0,5,0,0,157,18.5856,81.6577,37.1066,12.6262,3,3,3,76009.1023,0,0,300,4.169459097357913,19.687082424981927,137.6328011012451,1,410.0,0.0,0.0,0.0,0.0,0.0,0.101,0.101,0.101,0.101,9.9126,0.00371,0.0,0.0
342,1863,341,1863,2,110,110,73,0,73,0,65,0,65,0,1.692307692,0,0,6,3,5,5,2,6,5,9,6,18,0,0,0,72,34,0,4,0,0,0,0,0,0,0,0,1,4,8,62,185,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.14,2.338716152,2.338716152,2.338716152,1,432801,432801,0,171,342,0,169,337,169,337,0,0,0,0,0,5,0,0,102,8.218,18.5386,16.6896,2.7271,2,2,2,22546.0623,0,0,342,1.5194587209088737,12.43784021520898,109.59332651949627,1,248.0,0.0,0.0,0.0,0.0,0.0,0.123,0.123,0.123,0.123,8.4853,0.00392,0.0,0.0
353,1505,352,1505,1,75,75,33,33,0,0,31,31,0,0,2.419354839,0,0,0,0,2,0,2,3,2,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.49,7.334457725,7.334457725,7.334457725,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,171,4.4073,1.7726,10.1261,0.2224,3,1,1,7615.1918,0,0,353,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.66,0.051,0.66,8.1725,0.00383,0.0,0.0
366,1505,365,1505,1,31,31,13,13,0,0,13,13,0,0,2.384615385,0,0,0,0,1,0,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,10,19,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.63,2.818052798,2.818052798,2.818052798,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,185,4.8999,3.1601,11.3329,1.2736,3,1,1,9275.5117,0,0,366,0.4203630270064487,3.6137557867022414,31.22653978011068,2,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.551,0.058,0.551,8.1725,0.00383,0.0,0.0
371,1602,370,1602,30,26,26,14,10,4,0,13,9,4,0,2.0,0,0,0,1,1,1,1,1,1,1,2,4,0,0,2,90,14,0,128,0,0,5,0,0,3,0,0,19,0,1,39,301,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.34,2.184275079,2.184275079,2.184275079,1,432801,432801,0,1,22,0,1,22,1,22,0,0,0,0,0,5,0,0,118,9.8415,17.3783,20.7246,4.4516,2,2,2,24385.8831,0,0,371,3.53835192353982,13.40737099936474,101.41000568000683,2,20.0,0.0,0.0,0.0,0.0,0.0,0.176,0.309,0.176,0.309,9.1842,0.00366,0.0,0.0
377,2082,376,2082,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,26,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,1.06,2.489451645,2.489451645,2.489451645,1,432801,432801,0,185,279,0,185,279,185,279,0,0,0,0,0,5,0,0,151,25.5162,32.8751,57.0514,9.3939,3,3,3,57552.9396,0,0,377,2.756596194783308,14.384278976742,117.55213377674332,1,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.197,9.7917,0.0037,0.0,0.0
381,2186,380,2186,29,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92101,0,0,0,0,0,1.924417,55.42792,0.0,8,1.82,66.51630415,66.51630415,22.78038398,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,29,1.9423,1.9988,3.8439,0.3358,1,1,1,3739.3406,0,0,381,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6036,0.00372,0.0,0.0
387,1835,386,1835,2,69,69,46,5,41,0,45,5,40,0,1.533333333,0,0,1,5,7,5,4,5,4,4,5,5,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,26,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.7,1.828029339,1.828029339,1.828029339,1,432801,432801,0,22,32,0,17,27,17,27,0,0,0,0,0,5,0,0,148,13.5627,28.0014,27.5377,4.8968,3,2,3,35545.0234,0,0,387,2.294392298059945,14.559296419247822,121.500602722395,1,112.0,0.0,0.0,0.0,0.0,0.0,0.053,0.229,0.053,0.229,9.1664,0.00374,0.0,0.0
407,1896,406,1896,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,25,0,0,0,16,39,0,125,56,8,0,42,318,1,92101,0,0,0,0,285,0.0,0.0,0.0,15,0.62,1.368139424,1.368139424,1.368139424,1,432801,432801,0,7,121,0,38,153,0,113,0,0,0,0,0,5,0,0,198,24.5984,84.0608,50.3842,20.0986,3,3,3,86044.7605,0,0,407,3.896655257072963,18.439393170830066,136.54793678153575,1,133.0,0.0,0.0,0.0,0.0,0.0,0.052,0.175,0.052,0.175,10.058,0.00377,0.0,3.0
430,2013,429,2013,3,105,105,69,15,54,0,64,15,49,0,1.640625,0,0,2,6,5,7,6,6,11,10,7,4,0,0,0,15,0,0,11,27,0,0,0,63,0,3,0,113,0,4,22,258,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,1.9,4.277414481,4.277414481,4.277414481,1,432801,432801,0,77,154,0,73,145,73,145,0,0,0,0,0,5,0,0,164,11.9266,28.8964,24.1933,11.5795,3,2,3,33977.4017,0,0,430,1.5204107780820135,12.23427858090836,106.20012472256892,1,150.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,7.9323,0.00396,0.0,0.0
436,1843,435,1843,28,11,11,8,0,8,0,8,0,8,0,1.375,0,0,1,1,0,1,1,1,1,0,0,2,0,0,0,34,0,0,2,0,13,2,0,2,4,32,0,467,4,0,38,598,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.44,2.578445163,2.578445163,2.578445163,1,432801,432801,0,24,86,0,0,62,0,62,0,0,0,0,0,5,0,0,168,24.5734,88.1162,51.0309,20.7018,3,3,3,89054.1287,0,0,436,4.098340468701728,18.85844556024429,135.65017475177774,1,50.0,0.0,0.0,0.0,0.0,0.0,0.053,0.216,0.053,0.216,10.2201,0.00372,0.0,0.0
437,1875,436,1875,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,399,0,77,0,0,0,0,0,23,0,0,5,22,0,300,1161,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.8,2.797533148,2.797533148,2.797533148,1,432801,432801,0,88,153,0,85,149,85,149,0,0,0,0,0,5,0,0,196,23.6538,96.4077,47.3628,20.1315,3,3,3,92013.0931,0,0,437,3.731567042025846,18.04534282601568,136.9332451610849,1,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7918,0.0038,0.0,0.0
465,1835,464,1835,2,28,28,20,0,20,0,19,0,19,0,1.473684211,0,0,0,1,3,2,2,2,2,2,2,3,0,0,0,170,5,0,0,1,0,0,0,0,0,0,0,33,0,1,19,229,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.75,2.471511143,2.471511143,2.471511143,1,432801,432801,0,7,109,0,0,102,0,102,0,0,0,0,0,5,0,0,141,13.7147,44.5122,28.069,4.6424,3,3,3,46451.9442,0,0,465,2.150864236750376,14.425935033603384,121.68253061878607,1,96.0,0.0,0.0,0.0,0.0,0.0,0.106,0.176,0.106,0.176,9.1664,0.00374,0.0,0.0
479,1572,478,1572,1,17,17,9,9,0,0,9,9,0,0,1.888888889,0,0,0,1,0,1,1,1,0,1,1,3,0,0,0,1,11,0,4,0,0,0,0,0,0,0,0,0,0,1,38,55,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.71,2.398815907,2.398815907,2.398815907,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,165,4.7224,3.7001,10.5566,1.4404,3,1,1,9124.3071,0,0,479,1.098189945228716,6.326645877080348,54.49585659468908,2,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.391,0.053,0.391,7.9793,0.00377,0.0,0.0
490,1633,489,1633,28,33,33,26,2,24,0,22,2,20,0,1.5,0,0,1,2,3,2,2,0,2,3,2,5,0,0,0,47,0,0,0,6,0,0,0,0,0,0,0,36,2,1,12,104,2,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.3,2.192400882,2.192400882,2.192400882,1,432801,432801,0,2,55,0,2,55,2,55,0,0,0,0,0,5,0,0,130,9.8508,23.4417,20.6147,4.6578,3,2,2,28196.128,0,0,490,3.9107465559745207,14.260992157159537,107.03505716790784,1,105.0,0.0,0.0,0.0,0.0,0.0,0.172,0.443,0.172,0.443,9.2724,0.00366,0.0,0.0
493,1863,492,1863,2,105,105,69,2,67,0,62,1,61,0,1.693548387,0,0,6,4,3,5,1,6,5,9,5,18,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,122,2,92103,0,0,0,0,82,0.0,0.0,0.0,27,1.19,3.260770413,3.260770413,3.260770413,1,432801,432801,0,90,179,0,88,175,88,175,0,0,0,0,0,5,0,0,119,10.7343,19.6566,21.8884,3.9472,2,2,3,26588.7578,0,0,493,1.5780986327071265,12.987641027348651,113.5829593410361,2,146.0,0.0,0.0,0.0,0.0,0.0,0.052,0.144,0.052,0.144,8.4853,0.00392,0.0,0.0
494,2121,493,2121,3,20,20,12,0,12,0,11,0,11,0,1.818181818,0,0,1,1,1,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,17,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.36,2.087596221,2.087596221,2.087596221,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,243,16.7286,15.4842,34.3984,4.8929,3,2,3,31924.8833,0,0,494,1.0658784713193026,8.219978468825134,75.53052680777677,2,21.0,0.0,0.0,0.0,0.0,0.0,0.162,0.162,0.162,0.162,7.3482,0.00395,0.0,0.0
506,1741,505,1741,28,226,226,180,0,180,0,165,0,165,0,1.36969697,0,0,34,12,5,8,19,19,3,10,16,39,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,3,4,28,44,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.28,3.231696784,3.231696784,3.231696784,1,432801,432801,0,11,11,0,0,0,0,0,0,0,0,0,0,5,0,0,139,16.4344,70.5359,32.259,21.4024,3,3,3,65788.7474,0,0,506,4.614129232356103,21.16894725436482,143.0234304353405,1,224.0,0.0,0.0,0.0,0.0,0.0,0.176,0.155,0.176,0.155,10.2998,0.00367,0.0,0.0
519,1774,518,1774,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,74,23,0,12,142,1,92101,0,0,0,0,211,0.0,0.0,0.0,15,0.54,1.284691352,1.284691352,1.284691352,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,171,21.4101,88.4277,42.7682,16.7265,3,3,3,83965.3615,0,0,519,4.498652443282723,19.30122456375058,137.4881056531968,1,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0021,0.00371,0.0,0.0
520,1835,519,1835,2,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,28,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.73,1.809849852,1.809849852,1.809849852,1,432801,432801,0,23,132,0,0,109,0,109,0,0,0,0,0,5,0,0,152,14.711,45.0801,30.0132,5.2144,3,3,3,48059.7272,0,0,520,2.4107787816121613,14.927099418260884,127.18975693507448,1,126.0,0.0,0.0,0.0,0.0,0.0,0.052,0.195,0.052,0.195,9.1664,0.00374,0.0,0.0
526,1572,525,1572,1,19,19,10,10,0,0,10,10,0,0,1.9,0,0,0,1,0,1,1,1,0,1,2,3,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,2,13,39,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.6,1.688744826,1.688744826,1.688744826,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,187,4.8646,3.3653,11.0257,1.2857,3,1,1,9210.27,0,0,526,0.6087271057016548,5.366961272800797,46.21827289252933,2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.428,0.11,0.428,7.9793,0.00377,0.0,0.0
533,1572,532,1572,1,19,19,10,10,0,0,10,10,0,0,1.9,0,0,0,1,0,1,1,1,0,1,2,3,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,3,2,10,26,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.71,2.482933696,2.482933696,2.482933696,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,172,4.7952,3.3831,10.7713,1.3008,3,1,1,9058.7788,0,0,533,0.6044315409583737,5.491763114627647,47.46144440250696,2,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.442,0.097,0.442,7.9793,0.00377,0.0,0.0
535,2013,534,2013,3,253,253,164,37,127,0,154,36,118,0,1.642857143,0,0,8,14,11,16,14,15,25,26,17,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,10,27,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,1.93,6.562383086,6.562383086,6.562383086,1,432801,432801,0,132,264,0,131,262,131,262,0,0,0,0,0,5,0,0,187,12.6797,20.5808,25.8285,9.7728,3,2,3,29701.9207,0,0,535,1.363587549095677,10.779965536217786,93.49894882010746,2,361.0,0.0,0.0,0.0,0.0,0.0,0.107,0.107,0.107,0.107,7.9323,0.00396,0.0,0.0
543,1945,542,1945,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.85,1.818395111,1.818395111,1.818395111,1,432801,432801,0,24,24,0,237,237,237,237,0,0,0,0,0,5,0,0,186,22.3972,85.1922,46.2598,17.7503,3,3,3,84129.3189,0,0,543,3.770625499239208,17.807950890799393,136.6370857565221,1,354.0,0.0,0.0,0.0,0.0,0.0,0.052,0.106,0.052,0.106,9.8125,0.00383,0.0,0.0
544,1716,543,1716,2,9,9,5,5,0,0,5,5,0,0,1.8,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92103,0,0,0,0,0,0.0,0.127662,0.0,27,0.89,2.44759193,2.44759193,2.44759193,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,97,8.7922,5.1964,18.5919,0.5459,2,1,2,15224.5436,0,0,544,1.7572959702725643,10.563389098413335,89.61951011350287,2,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.627,0.234,0.627,8.5248,0.00384,0.0,0.0
551,1977,550,1977,28,257,257,230,0,230,0,192,0,192,0,1.338541667,0,0,30,8,10,12,24,22,17,14,27,28,0,0,0,80,5,3,13,11,3,0,0,0,1,0,0,22,8,6,19,171,1,92101,45,20,0,0,0,0.0,0.0,0.0,15,0.59,10.89727322,10.89727322,10.89727322,1,432801,432801,0,423,846,0,420,840,420,840,0,0,0,0,0,5,0,0,179,28.4208,47.1758,62.5944,18.5912,3,3,3,70252.9303,0,0,551,3.93563194417452,17.97417759666703,136.58109080309308,1,386.0,0.0,0.0,0.0,0.0,0.0,0.053,0.158,0.053,0.158,10.2121,0.00373,0.0,0.0
559,1779,558,1779,2,56,56,37,0,37,0,36,0,36,0,1.555555556,0,0,1,4,6,4,3,4,3,3,4,4,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,45,1,2,14,83,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.65,3.060914386,3.060914386,3.060914386,1,432801,432801,0,29,46,0,17,34,17,34,0,0,0,0,0,5,0,0,159,11.3077,24.3474,23.1094,5.1578,3,2,3,30372.345,0,0,559,2.886142202521264,15.11756461902088,124.08447848882332,1,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.209,9.1903,0.00373,0.0,0.0
560,1769,559,1769,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92101,0,0,0,0,0,1.804965,0.0,0.0,15,0.18,2.814914795,2.814914795,2.814914795,1,432801,432801,0,5,9,0,0,0,0,0,0,0,0,0,0,5,0,0,125,16.1014,73.0086,31.375,22.1076,2,3,3,66805.4962,0,0,560,4.678395391475439,20.25559102048057,141.29820905354333,1,13.0,0.0,0.0,0.0,0.0,0.0,0.256,0.166,0.256,0.166,10.3461,0.00366,0.0,0.0
564,1845,563,1845,28,101,101,111,0,111,0,76,0,76,0,1.328947368,0,0,4,0,17,3,1,2,3,2,18,26,0,0,0,3,8,0,31,15,0,0,0,0,0,3,1,350,5,6,40,462,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.38,1.387196562,1.387196562,1.387196562,1,432801,432801,0,21,60,0,0,37,0,37,0,0,0,0,0,5,0,0,153,28.548,66.4383,61.6746,21.1036,3,3,3,81992.2803,0,0,564,4.223225535244021,18.80084465286427,137.17406806173955,1,220.0,0.0,0.0,0.0,0.0,0.0,0.073,0.257,0.073,0.257,10.2946,0.00371,0.0,0.0
574,1837,573,1837,2,188,188,129,0,129,0,122,0,122,0,1.540983607,0,0,6,13,19,15,10,13,10,11,12,13,0,0,0,42,2,0,28,0,0,0,0,2,0,0,0,52,2,8,14,150,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.87,1.646719145,1.646719145,1.646719145,1,432801,432801,0,13,54,0,0,40,0,40,0,0,0,0,0,5,0,0,124,12.0521,25.3501,24.4636,3.0242,2,2,3,31880.7995,0,0,574,1.6904600737022073,13.68434328505645,114.64383401545572,1,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0322,0.00374,0.0,0.0
586,1601,585,1601,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,15,48,2,92103,213,0,0,0,0,0.0,0.0,0.0,27,1.67,1.535998726,1.535998726,1.535998726,1,432801,432801,0,7,14,0,0,0,0,0,0,0,0,0,0,5,0,0,171,6.757,5.5727,14.5916,1.9346,3,1,2,12905.1339,0,0,586,1.4390851457696037,9.165687549900822,79.21177871019843,2,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.173,0.053,0.173,7.9175,0.00378,0.0,0.0
603,1836,602,1836,28,91,91,75,0,75,0,64,0,64,0,1.421875,0,0,8,8,4,5,0,11,5,5,3,15,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,8,17,29,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.69,1.967932947,1.967932947,1.967932947,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,180,22.419,99.5022,45.3724,16.8397,3,3,3,92719.7918,0,0,603,4.12669018602695,18.88470858069304,136.7783044180792,1,397.0,0.0,0.0,0.0,0.0,0.0,0.053,0.071,0.053,0.071,9.6813,0.00376,0.0,0.0
604,1928,603,1928,28,34,34,29,0,29,0,26,0,26,0,1.307692308,0,0,4,3,2,3,2,3,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92101,0,0,0,0,67,0.0,0.0,0.0,15,0.91,2.413748233,2.413748233,2.413748233,1,432801,432801,0,42,81,0,42,81,42,81,0,0,0,0,0,5,0,0,161,20.352,83.8327,41.4019,14.4866,3,3,3,80150.1455,0,0,604,3.867346081214664,18.63938346716704,136.70093505926124,1,220.0,0.0,0.0,0.0,0.0,0.0,0.124,0.178,0.124,0.178,9.6949,0.00383,0.0,0.0
615,1685,614,1685,28,34,0,0,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,41,0,0,465,68,0,2,13,0,1,0,0,0,0,0,5,0,2,113,710,1,92101,0,0,0,0,162,0.0,0.0,0.0,15,0.33,4.190948952,4.190948952,4.190948952,1,432801,432801,0,1115,1115,0,1094,1094,1094,1094,0,0,0,0,0,5,0,0,141,17.501,82.8036,35.0268,12.4969,3,3,3,75411.435,0,0,615,4.22759637662242,19.68145279663628,137.58177389836916,2,1198.0,0.0,0.0,0.0,0.0,0.0,0.057,0.098,0.057,0.098,10.0113,0.0037,0.0,0.0
635,2020,634,2020,28,187,187,168,3,165,0,139,1,138,0,1.345323741,0,0,22,5,9,9,17,16,12,9,20,20,0,0,0,17,1,0,2,0,0,0,0,0,0,0,0,32,0,4,12,68,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.6,2.027702518,2.027702518,2.027702518,1,432801,432801,0,40,49,0,40,49,40,49,0,0,0,0,0,5,0,0,177,23.8286,38.0643,53.7498,14.6347,3,3,3,58761.0209,0,0,635,3.336969835929645,16.19828183105731,131.10045622097067,1,323.0,0.0,0.0,0.0,0.0,0.0,0.105,0.23,0.105,0.23,10.2535,0.00367,0.0,0.0
650,1882,649,1882,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,22,8,0,10,44,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.29,2.413923055,2.413923055,2.413923055,1,432801,432801,0,545,545,0,545,545,19,19,0,0,0,0,0,5,0,0,124,27.6847,59.7589,60.9611,21.404,2,3,3,77260.8157,0,0,650,3.812639623601119,17.170153452196825,134.21531804121778,2,1265.0,0.0,0.0,0.0,0.0,0.0,0.24,0.152,0.24,0.152,10.4816,0.0037,0.0,0.0
651,2110,650,2110,3,221,221,145,14,131,0,126,11,115,0,1.753968254,0,0,9,10,10,10,8,16,20,4,17,22,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,17,20,46,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.24,6.327585268,6.327585268,6.327585268,1,432801,432801,0,119,238,0,119,238,119,238,0,0,0,0,0,5,0,0,226,16.5879,16.2524,34.1339,5.105,3,2,3,32247.24,0,0,651,1.0619532107170555,8.153476337526724,74.74040036804541,1,291.0,0.0,0.0,0.0,0.0,0.0,0.173,0.224,0.173,0.224,7.5013,0.00397,0.0,0.0
666,2077,665,2077,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.78,2.77572823,2.77572823,2.77572823,1,432801,432801,0,11,11,0,11,11,11,11,0,0,0,0,0,5,0,0,177,24.2555,29.9254,55.6684,9.5881,3,2,3,54779.9841,0,0,666,2.1352624570590604,13.047468861717382,116.07431754948854,1,47.0,0.0,0.0,0.0,0.0,0.0,0.09,0.267,0.09,0.267,10.1513,0.00373,0.0,0.0
699,1572,698,1572,1,25,25,15,11,4,0,14,10,4,0,1.785714286,0,0,0,1,0,1,2,2,1,1,2,4,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,3,13,26,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.64,1.982004572,1.982004572,1.982004572,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,187,4.8646,3.3653,11.0257,1.2857,3,1,1,9210.27,0,0,699,0.5997576079158036,5.327499171333892,45.91609821515248,2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.428,0.11,0.428,7.9793,0.00377,0.0,0.0
704,1572,703,1572,1,63,63,37,19,18,0,35,18,17,0,1.8,0,0,2,4,0,2,4,4,1,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.65,2.123918136,2.123918136,2.123918136,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,173,5.7863,4.7853,12.8929,1.8186,3,1,2,11314.0709,0,0,704,1.0944720731702735,6.527326572755595,56.487867719200345,2,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.328,0.116,0.328,7.9793,0.00377,0.0,0.0
707,1891,706,1891,28,47,47,38,0,38,0,31,0,31,0,1.516129032,0,0,2,0,3,0,3,4,0,3,3,13,0,0,0,15,0,0,11,0,0,0,0,0,0,0,147,78,2,2,15,270,1,92101,0,0,0,0,511,1.209685,0.0,0.0,15,0.21,8.523234363,8.523234363,8.523234363,1,432801,432801,0,194,197,0,194,197,47,50,0,0,0,0,0,5,0,0,108,27.0614,62.4041,59.2051,22.9551,2,3,3,77829.9312,0,0,707,3.6930873056770985,17.00370796960309,132.90287828952262,1,177.0,0.0,0.0,0.0,0.0,0.0,0.233,0.141,0.233,0.141,10.533,0.00368,0.0,0.0
